t,j,m,All Reqs Met,80% Reqs Met,50% Reqs Met,Energy Req Met
2018,309075,1,0,0,0,0
2018,309076,1,0,0,0,1
2018,309083,1,0,0,0,0
2018,309085,1,0,0,0,0
2018,309096,1,0,0,0,0
2018,309101,1,0,0,0,0
2018,309105,1,0,0,0,0
2018,309109,1,0,0,0,1
2018,309137,1,0,0,0,0
2018,319007,1,0,0,0,1
2018,319039,1,0,0,0,1
2018,319042,1,0,0,0,1
2018,319044,1,0,0,0,1
2018,320002,1,0,0,0,0
2018,320007,1,0,0,0,0
2018,320010,1,0,0,0,0
2018,320054,1,0,0,0,1
2018,320056,1,0,0,0,1
2018,320061,1,0,0,0,1
2018,320077,1,0,0,0,0
2018,320078,1,0,0,0,1
2018,320080,1,0,0,0,1
2018,320082,1,0,0,0,0
2018,320181,1,0,0,0,1
2018,320182,1,0,0,0,1
2018,320186,1,0,0,0,0
2018,329002,1,0,0,0,1
2018,329012,1,0,0,0,1
2018,329016,1,0,0,0,0
2018,329017,1,0,0,0,0
2018,329018,1,0,0,0,1
2018,329021,1,0,0,0,1
2018,329026,1,0,0,0,0
2018,329028,1,0,0,0,1
2018,329029,1,0,0,0,0
2018,329030,1,0,0,0,1
2018,329031,1,0,0,0,0
2018,329033,1,0,0,0,1
2018,329035,1,0,0,0,0
2018,329037,1,0,0,0,0
2018,329040,1,0,0,0,0
2018,329041,1,0,0,0,0
2018,329042,1,0,0,0,1
2018,329046,1,0,0,0,1
2018,329048,1,0,0,0,1
2018,329053,1,0,0,0,1
2018,329056,1,0,0,0,0
2018,329059,1,0,0,0,0
2018,329061,1,0,0,0,0
2018,329062,1,0,0,0,0
2018,329063,1,0,0,0,1
2018,329066,1,0,0,0,0
2018,329067,1,0,0,0,1
2018,329070,1,0,0,0,0
2018,329071,1,0,0,0,0
2018,329073,1,0,0,0,0
2018,329076,1,0,0,0,0
2018,329077,1,0,0,0,0
2018,329078,1,0,0,0,1
2018,329079,1,0,0,0,1
2018,329082,1,0,0,0,0
2018,329085,1,0,0,0,0
2018,329093,1,0,0,0,1
2018,329095,1,0,0,0,1
2018,330036,1,0,0,1,1
2018,330055,1,0,0,0,0
2018,330066,1,0,0,0,0
2018,330070,1,0,0,0,0
2018,339002,1,0,0,0,0
2018,339030,1,0,0,0,0
2018,339032,1,0,0,1,1
2018,339037,1,0,0,0,0
2018,339040,1,0,0,1,1
2018,340059,1,0,0,0,0
2018,340084,1,0,0,0,0
2018,340087,1,0,0,0,0
2018,340088,1,0,0,0,0
2018,349002,1,0,0,0,0
2018,349008,1,0,0,0,0
2018,349010,1,0,0,0,0
2018,349016,1,0,0,0,0
2018,349039,1,0,0,0,1
2018,349041,1,0,0,0,0
2018,349045,1,0,0,0,0
2018,349046,1,0,0,0,0
2018,349056,1,0,0,0,0
2018,349057,1,0,0,0,0
2018,349068,1,0,0,0,0
2018,349080,1,0,0,0,0
2018,349081,1,0,0,0,0
2018,359004,1,0,0,0,0
2018,359007,1,0,0,0,0
2018,359014,1,0,0,0,0
2018,359025,1,0,0,0,1
2018,359060,1,0,0,0,1
2018,359072,1,0,0,0,0
2018,360086,1,0,0,0,0
2018,369032,1,0,0,0,0
2018,369033,1,0,0,0,0
2018,369035,1,0,0,0,0
2018,369036,1,0,0,0,0
2018,369046,1,0,0,0,0
2018,369047,1,0,0,0,0
2018,370002,1,0,0,0,0
2018,370003,1,0,0,0,0
2018,370006,1,0,0,0,0
2018,370007,1,0,0,0,0
2018,370009,1,0,0,0,0
2018,370012,1,0,0,0,0
2018,370024,1,0,0,0,1
2018,370025,1,0,0,0,1
2018,370026,1,0,0,0,0
2018,379005,1,0,0,0,0
2018,379006,1,0,0,0,0
2018,379011,1,0,0,0,0
2018,379014,1,0,0,0,0
2018,379015,1,0,0,0,0
2018,379016,1,0,0,0,0
2018,379019,1,0,0,0,0
2018,379024,1,0,0,0,0
2018,379050,1,0,0,0,0
2018,379068,1,0,0,0,0
2018,379098,1,0,0,0,0
2018,379099,1,0,0,0,0
2018,379100,1,0,0,0,0
2018,379104,1,0,0,0,0
2018,379109,1,0,0,0,1
2018,379111,1,0,0,0,0
2018,379112,1,0,0,0,0
2018,379114,1,0,0,0,1
2018,379115,1,0,0,0,0
2018,379116,1,0,0,0,1
2018,379117,1,0,0,0,0
2018,379118,1,0,0,0,0
2018,379120,1,0,0,0,0
2018,379124,1,0,0,0,0
2018,379138,1,0,0,0,1
2018,379139,1,0,0,0,0
2018,379141,1,0,0,0,0
2018,379144,1,0,0,0,0
2018,379146,1,0,0,0,0
2018,379148,1,0,0,0,0
2018,379151,1,0,0,0,1
2018,379154,1,0,0,0,1
